Date,ANR,Target Price,ANR Classification,ANR Change
2023-05-21,1.5161290322580645,69.37231174592048,Buy,0.0
2023-05-22,1.5161290322580645,69.37768825407952,Buy,0.0
2023-05-23,1.5161290322580645,69.38306476223853,Buy,0.0
2023-05-24,1.5161290322580645,69.38844127039755,Buy,0.0
2023-05-25,1.5161290322580645,69.39381777855658,Buy,0.0
2023-05-26,1.5161290322580645,69.3991942867156,Buy,0.0
2023-05-27,1.5161290322580645,69.40457079487462,Buy,0.0
2023-05-28,1.5161290322580645,69.40994730303365,Buy,0.0
2023-05-29,1.5161290322580645,69.41532381119266,Buy,0.0
2023-05-30,1.5161290322580645,69.4207003193517,Buy,0.0
2023-05-31,1.5161290322580645,69.42607682751071,Buy,0.0
2023-06-01,1.5161290322580645,69.43145333566973,Buy,0.0
2023-06-02,1.5161290322580645,69.43682984382876,Buy,0.0
2023-06-03,1.5161290322580645,69.44220635198778,Buy,0.0
2023-06-04,1.5161290322580645,69.4475828601468,Buy,0.0
2023-06-05,1.5161290322580645,69.45295936830583,Buy,0.0
2023-06-06,1.5161290322580645,69.45833587646484,Buy,0.0
2023-06-07,1.5144802867383513,69.45694681803386,Buy,-0.0016487455197131684
2023-06-08,1.512831541218638,69.45555775960287,Buy,-0.0016487455197133905
2023-06-09,1.5111827956989248,69.45416870117188,Buy,-0.0016487455197131684
2023-06-10,1.5095340501792114,69.45277964274088,Buy,-0.0016487455197133905
2023-06-11,1.5078853046594982,69.45139058430989,Buy,-0.0016487455197131684
2023-06-12,1.506236559139785,69.4500015258789,Buy,-0.0016487455197131684
2023-06-13,1.5045878136200717,69.44861246744792,Buy,-0.0016487455197133905
2023-06-14,1.5029390681003585,69.44722340901693,Buy,-0.0016487455197131684
2023-06-15,1.501290322580645,69.44583435058594,Buy,-0.0016487455197133905
2023-06-16,1.499641577060932,69.44444529215495,Buy,-0.0016487455197131684
2023-06-17,1.4979928315412188,69.44305623372396,Buy,-0.0016487455197131684
2023-06-18,1.4963440860215054,69.44166717529296,Buy,-0.0016487455197133905
2023-06-19,1.4946953405017922,69.44027811686198,Buy,-0.0016487455197131684
2023-06-20,1.4930465949820788,69.43888905843099,Buy,-0.0016487455197133905
2023-06-21,1.4913978494623656,69.4375,Buy,-0.0016487455197131684
2023-06-22,1.4897491039426525,69.43611094156901,Buy,-0.0016487455197131684
2023-06-23,1.488100358422939,69.43472188313802,Buy,-0.0016487455197133905
2023-06-24,1.486451612903226,69.43333282470704,Buy,-0.0016487455197131684
2023-06-25,1.4848028673835125,69.43194376627604,Buy,-0.0016487455197133905
2023-06-26,1.4831541218637994,69.43055470784505,Buy,-0.0016487455197131684
2023-06-27,1.4815053763440862,69.42916564941406,Buy,-0.0016487455197131684
2023-06-28,1.4798566308243728,69.42777659098307,Buy,-0.0016487455197133905
2023-06-29,1.4782078853046596,69.42638753255208,Buy,-0.0016487455197131684
2023-06-30,1.4765591397849462,69.4249984741211,Buy,-0.0016487455197133905
2023-07-01,1.474910394265233,69.42360941569011,Buy,-0.0016487455197131684
2023-07-02,1.47326164874552,69.42222035725912,Buy,-0.0016487455197131684
2023-07-03,1.4716129032258065,69.42083129882812,Buy,-0.0016487455197133905
2023-07-04,1.4699641577060933,69.41944224039713,Buy,-0.0016487455197131684
2023-07-05,1.46831541218638,69.41805318196614,Buy,-0.0016487455197133905
2023-07-06,1.4666666666666668,69.41666412353516,Buy,-0.0016487455197131684
2023-07-07,1.4654377880184333,69.43254876905873,Buy,-0.0012288786482335112
2023-07-08,1.4642089093701998,69.44843341458228,Buy,-0.0012288786482335112
2023-07-09,1.4629800307219663,69.46431806010585,Buy,-0.0012288786482335112
2023-07-10,1.4617511520737327,69.48020270562941,Buy,-0.0012288786482335112
2023-07-11,1.4605222734254992,69.49608735115298,Buy,-0.0012288786482335112
2023-07-12,1.459293394777266,69.51197199667654,Buy,-0.0012288786482332892
2023-07-13,1.4580645161290324,69.5278566422001,Buy,-0.0012288786482335112
2023-07-14,1.456835637480799,69.54374128772366,Buy,-0.0012288786482335112
2023-07-15,1.4556067588325654,69.55962593324723,Buy,-0.0012288786482335112
2023-07-16,1.454377880184332,69.57551057877079,Buy,-0.0012288786482335112
2023-07-17,1.4531490015360984,69.59139522429436,Buy,-0.0012288786482335112
2023-07-18,1.4519201228878649,69.60727986981792,Buy,-0.0012288786482335112
2023-07-19,1.4506912442396314,69.62316451534149,Buy,-0.0012288786482335112
2023-07-20,1.4494623655913978,69.63904916086504,Buy,-0.0012288786482335112
2023-07-21,1.4482334869431643,69.65493380638861,Buy,-0.0012288786482335112
2023-07-22,1.447004608294931,69.67081845191217,Buy,-0.0012288786482332892
2023-07-23,1.4457757296466975,69.68670309743574,Buy,-0.0012288786482335112
2023-07-24,1.444546850998464,69.7025877429593,Buy,-0.0012288786482335112
2023-07-25,1.4433179723502305,69.71847238848287,Buy,-0.0012288786482335112
2023-07-26,1.442089093701997,69.73435703400642,Buy,-0.0012288786482335112
2023-07-27,1.4408602150537635,69.75024167952999,Buy,-0.0012288786482335112
2023-07-28,1.43963133640553,69.76612632505355,Buy,-0.0012288786482335112
2023-07-29,1.4384024577572965,69.78201097057712,Buy,-0.0012288786482335112
2023-07-30,1.437173579109063,69.79789561610067,Buy,-0.0012288786482335112
2023-07-31,1.4359447004608294,69.81378026162425,Buy,-0.0012288786482335112
2023-08-01,1.434715821812596,69.8296649071478,Buy,-0.0012288786482335112
2023-08-02,1.4334869431643626,69.84554955267137,Buy,-0.0012288786482332892
2023-08-03,1.4322580645161291,69.86143419819493,Buy,-0.0012288786482335112
2023-08-04,1.4310291858678956,69.8773188437185,Buy,-0.0012288786482335112
2023-08-05,1.4298003072196621,69.89320348924205,Buy,-0.0012288786482335112
2023-08-06,1.4285714285714286,69.90908813476562,Buy,-0.0012288786482335112
2023-08-07,1.4285714285714286,69.91342335362589,Buy,0.0
2023-08-08,1.4285714285714286,69.91775857248614,Buy,0.0
2023-08-09,1.4285714285714286,69.9220937913464,Buy,0.0
2023-08-10,1.4285714285714286,69.92642901020665,Buy,0.0
2023-08-11,1.4285714285714286,69.93076422906691,Buy,0.0
2023-08-12,1.4285714285714286,69.93509944792717,Buy,0.0
2023-08-13,1.4285714285714286,69.93943466678742,Buy,0.0
2023-08-14,1.4285714285714286,69.94376988564768,Buy,0.0
2023-08-15,1.4285714285714286,69.94810510450795,Buy,0.0
2023-08-16,1.4285714285714286,69.9524403233682,Buy,0.0
2023-08-17,1.4285714285714286,69.95677554222846,Buy,0.0
2023-08-18,1.4285714285714286,69.9611107610887,Buy,0.0
2023-08-19,1.4285714285714286,69.96544597994897,Buy,0.0
2023-08-20,1.4285714285714286,69.96978119880923,Buy,0.0
2023-08-21,1.4285714285714286,69.97411641766948,Buy,0.0
2023-08-22,1.4285714285714286,69.97845163652974,Buy,0.0
2023-08-23,1.4285714285714286,69.98278685538999,Buy,0.0
2023-08-24,1.4285714285714286,69.98712207425025,Buy,0.0
2023-08-25,1.4285714285714286,69.99145729311051,Buy,0.0
2023-08-26,1.4285714285714286,69.99579251197076,Buy,0.0
2023-08-27,1.4285714285714286,70.00012773083103,Buy,0.0
2023-08-28,1.4285714285714286,70.00446294969127,Buy,0.0
2023-08-29,1.4285714285714286,70.00879816855154,Buy,0.0
2023-08-30,1.4285714285714286,70.0131333874118,Buy,0.0
2023-08-31,1.4285714285714286,70.01746860627205,Buy,0.0
2023-09-01,1.4285714285714286,70.02180382513231,Buy,0.0
2023-09-02,1.4285714285714286,70.02613904399257,Buy,0.0
2023-09-03,1.4285714285714286,70.03047426285282,Buy,0.0
2023-09-04,1.4285714285714286,70.03480948171308,Buy,0.0
2023-09-05,1.4285714285714286,70.03914470057333,Buy,0.0
2023-09-06,1.4285714285714286,70.0434799194336,Buy,0.0
2023-09-07,1.4285714285714286,70.01980845133464,Buy,0.0
2023-09-08,1.4285714285714286,69.99613698323567,Buy,0.0
2023-09-09,1.4285714285714286,69.97246551513672,Buy,0.0
2023-09-10,1.4285714285714286,69.94879404703777,Buy,0.0
2023-09-11,1.4285714285714286,69.9251225789388,Buy,0.0
2023-09-12,1.4285714285714286,69.90145111083984,Buy,0.0
2023-09-13,1.4285714285714286,69.87777964274089,Buy,0.0
2023-09-14,1.4285714285714286,69.85410817464192,Buy,0.0
2023-09-15,1.4285714285714286,69.83043670654297,Buy,0.0
2023-09-16,1.4285714285714286,69.80676523844402,Buy,0.0
2023-09-17,1.4285714285714286,69.78309377034505,Buy,0.0
2023-09-18,1.4285714285714286,69.7594223022461,Buy,0.0
2023-09-19,1.4285714285714286,69.73575083414714,Buy,0.0
2023-09-20,1.4285714285714286,69.71207936604817,Buy,0.0
2023-09-21,1.4285714285714284,69.68840789794922,Buy,-2.220446049250313e-16
2023-09-22,1.4285714285714284,69.66473642985027,Buy,0.0
2023-09-23,1.4285714285714284,69.6410649617513,Buy,0.0
2023-09-24,1.4285714285714284,69.61739349365234,Buy,0.0
2023-09-25,1.4285714285714284,69.59372202555339,Buy,0.0
2023-09-26,1.4285714285714284,69.57005055745442,Buy,0.0
2023-09-27,1.4285714285714284,69.54637908935547,Buy,0.0
2023-09-28,1.4285714285714284,69.52270762125652,Buy,0.0
2023-09-29,1.4285714285714284,69.49903615315755,Buy,0.0
2023-09-30,1.4285714285714284,69.4753646850586,Buy,0.0
2023-10-01,1.4285714285714284,69.45169321695964,Buy,0.0
2023-10-02,1.4285714285714284,69.42802174886067,Buy,0.0
2023-10-03,1.4285714285714284,69.40435028076172,Buy,0.0
2023-10-04,1.4285714285714284,69.38067881266277,Buy,0.0
