Date,ANR,Target Price,ANR Classification,ANR Change
2020-10-19,1.3478260869565217,54.09090805053711,Buy,0.0
2020-10-20,1.3478260869565217,54.09090805053711,Buy,0.0
2020-10-21,1.3478260869565217,54.09090805053711,Buy,0.0
2020-10-22,1.3478260869565217,54.09090805053711,Buy,0.0
2020-10-23,1.3478260869565217,54.09090805053711,Buy,0.0
2020-10-24,1.3478260869565217,54.09090805053711,Buy,0.0
2020-10-25,1.3478260869565217,54.09090805053711,Buy,0.0
2020-10-26,1.3478260869565217,54.09090805053711,Buy,0.0
2020-10-27,1.3478260869565217,54.09090805053711,Buy,0.0
2020-10-28,1.3478260869565217,54.09090805053711,Buy,0.0
2020-10-29,1.3478260869565217,54.09090805053711,Buy,0.0
2020-10-30,1.3478260869565217,54.09090805053711,Buy,0.0
2020-10-31,1.3478260869565217,54.09090805053711,Buy,0.0
2020-11-01,1.3478260869565217,54.09090805053711,Buy,0.0
2020-11-02,1.3478260869565217,54.09090805053711,Buy,0.0
2020-11-03,1.3478260869565217,54.09090805053711,Buy,0.0
2020-11-04,1.3478260869565217,54.09090805053711,Buy,0.0
2020-11-05,1.3478260869565217,54.09090805053711,Buy,0.0
2020-11-06,1.3478260869565217,56.434783935546875,Buy,0.0
2020-11-07,1.3478260869565217,56.434783935546875,Buy,0.0
2020-11-08,1.3478260869565217,56.434783935546875,Buy,0.0
2020-11-09,1.3478260869565217,56.434783935546875,Buy,0.0
2020-11-10,1.3478260869565217,56.434783935546875,Buy,0.0
2020-11-11,1.3478260869565217,56.434783935546875,Buy,0.0
2020-11-12,1.3478260869565217,56.434783935546875,Buy,0.0
2020-11-13,1.3478260869565217,56.434783935546875,Buy,0.0
2020-11-14,1.3478260869565217,56.434783935546875,Buy,0.0
2020-11-15,1.3478260869565217,56.434783935546875,Buy,0.0
2020-11-16,1.3478260869565217,56.434783935546875,Buy,0.0
2020-11-17,1.3478260869565217,56.434783935546875,Buy,0.0
2020-11-18,1.3478260869565217,56.434783935546875,Buy,0.0
2020-11-19,1.3478260869565217,56.434783935546875,Buy,0.0
2020-11-20,1.3478260869565217,56.434783935546875,Buy,0.0
2020-11-21,1.3478260869565217,56.434783935546875,Buy,0.0
2020-11-22,1.3478260869565217,56.434783935546875,Buy,0.0
2020-11-23,1.3478260869565217,56.434783935546875,Buy,0.0
2020-11-24,1.3478260869565217,56.434783935546875,Buy,0.0
2020-11-25,1.3478260869565217,56.434783935546875,Buy,0.0
2020-11-26,1.3478260869565217,56.434783935546875,Buy,0.0
2020-11-27,1.3478260869565217,56.434783935546875,Buy,0.0
2020-11-28,1.3478260869565217,56.434783935546875,Buy,0.0
2020-11-29,1.3478260869565217,56.434783935546875,Buy,0.0
