Date,PX_LAST,PX_BID,Price,RSI,RSI_Signal,MACD_Line,MACD_Signal,MACD_Hist,MACD_Signal_Indicator,Bollinger_SMA,Bollinger_Upper,Bollinger_Lower,Bollinger_Signal,SMA_9,SMA_20,EMA_9,EMA_20,SMA_Cross_Signal,EMA_Cross_Signal,Overall_Signal
2021-02-08,49.92,49.9,49.92,50.454133924177235,Hold,-0.5918728842855288,-0.8266717909473972,0.23479890666186842,Buy,49.086,50.326549962929704,47.84545003707029,Hold,48.95777777777778,49.086,49.206744740149276,49.5397117966714,Hold,Hold,Buy
2021-02-09,49.7,49.68,49.7,48.77857744096113,Hold,-0.5102709155633889,-0.7633916158705956,0.2531207003072067,Buy,49.06099999999999,50.22480320275182,47.897196797248164,Hold,49.087777777777774,49.06099999999999,49.30539579211943,49.55497733984555,Buy,Hold,Buy
2021-02-10,49.6,49.61,49.6,47.998298012299905,Hold,-0.4484999039940334,-0.7004132734952832,0.25191336950124976,Buy,49.0355,50.122329769267935,47.94867023073206,Hold,49.13777777777778,49.0355,49.364316633695545,49.55926521224121,Hold,Hold,Buy
2021-02-11,50.3,50.3,50.3,53.59426801241675,Hold,-0.3391522464511709,-0.6281610680864608,0.28900882163528985,Buy,49.0425,50.16116226500963,47.923837734990364,Sell,49.376666666666665,49.0425,49.55145330695644,49.62981138250395,Hold,Hold,Hold
2021-02-12,50.69,50.69,50.69,56.40881038359353,Hold,-0.21850491080987666,-0.546229836631144,0.32772492582126733,Buy,49.115500000000004,50.454525175659974,47.776474824340035,Sell,49.62222222222223,49.115500000000004,49.77916264556515,49.730781727027384,Hold,Buy,Hold
2021-02-16,50.27,50.26,50.27,52.70174276965087,Hold,-0.15499483404465053,-0.46798283611384534,0.3129880020691948,Buy,49.194,50.61220345953258,47.775796540467425,Hold,49.76777777777777,49.194,49.87733011645213,49.78213584826287,Hold,Hold,Buy
2021-02-17,50.13,50.13,50.13,51.487108588594644,Hold,-0.11463799516539552,-0.3973138679241554,0.2826758727587599,Buy,49.275,50.713617757651484,47.83638224234851,Hold,49.91888888888889,49.275,49.92786409316171,49.815265767475935,Hold,Hold,Buy
2021-02-18,50.77,50.77,50.77,56.4306504857445,Hold,-0.030658842252421437,-0.32398286278980865,0.2933240205373872,Buy,49.37949999999999,50.93501954427779,47.82398045572219,Hold,50.114444444444445,49.37949999999999,50.09629127452937,49.906192837240134,Hold,Hold,Buy
2021-02-19,50.11,50.12,50.11,50.69366922689117,Hold,-0.017163393762174906,-0.2626189689842819,0.24545557522210698,Buy,49.4375,51.01197902828998,47.86302097171002,Hold,50.16555555555556,49.4375,50.0990330196235,49.92560304321726,Hold,Hold,Buy
2021-02-22,50.63,50.62,50.63,54.6091141945002,Hold,0.03508703902947019,-0.20307776738153147,0.23816480641100166,Buy,49.5445,51.1386006373827,47.9503993626173,Hold,50.24444444444445,49.5445,50.2052264156988,49.99268846767276,Hold,Hold,Buy
2021-02-23,50.54,50.53,50.54,53.812613112259434,Hold,0.06844464832173713,-0.14877328424087777,0.2172179325626149,Buy,49.63250000000001,51.243134069322345,48.02186593067767,Hold,50.337777777777774,49.63250000000001,50.27218113255904,50.04481337551345,Hold,Hold,Buy
2021-02-24,50.71,50.7,50.71,55.14348979568719,Hold,0.10736078496585577,-0.09754647039953107,0.20490725536538684,Buy,49.7035,51.3746203301658,48.0323796698342,Hold,50.461111111111116,49.7035,50.35974490604724,50.10816448260741,Hold,Hold,Buy
2021-02-25,50.17,50.16,50.17,50.1957080834781,Hold,0.09355022780707145,-0.059327130758210576,0.15287735856528203,Buy,49.7855,51.37302339394243,48.197976606057566,Hold,50.446666666666665,49.7855,50.321795924837794,50.11405357950194,Hold,Hold,Buy
2021-02-26,48.99,48.98,48.99,41.44469783848527,Hold,-0.012467162876383497,-0.04995513718184516,0.03748797430546166,Buy,49.7775,51.38004895647324,48.17495104352677,Hold,50.257777777777775,49.7775,50.05543673987024,50.00700085764461,Hold,Hold,Buy
2021-03-01,49.9,49.9,49.9,48.850573917466356,Hold,-0.02279455258135954,-0.044523020261748036,0.021728467680388497,Buy,49.865,51.27264080346433,48.45735919653568,Hold,50.21666666666667,49.865,50.024349391896195,49.9968102997737,Hold,Hold,Buy
2021-03-02,50.1,50.1,50.1,50.33724305617248,Hold,-0.014671629386313612,-0.03855274208666115,0.02388111270034754,Buy,49.946000000000005,51.19564668690956,48.69635331309045,Hold,50.21333333333334,49.946000000000005,50.03947951351696,50.00663789027144,Hold,Hold,Buy
2021-03-03,49.98,49.97,49.98,49.40930656524235,Hold,-0.017712967288936454,-0.03438478712711621,0.01667181983817976,Buy,49.997,51.15727401482256,48.83672598517744,Hold,50.12555555555556,49.997,50.02758361081357,50.00410094834083,Hold,Hold,Buy
2021-03-04,49.94,49.94,49.94,49.08449121124906,Hold,-0.023084807898804627,-0.032124791281453895,0.009039983382649268,Buy,50.0555,51.06324840218383,49.04775159781617,Hold,50.10666666666666,50.0555,50.01006688865086,49.997996096117895,Hold,Hold,Buy
2021-03-05,50.79,50.78,50.79,55.74268553850442,Hold,0.04077582761082965,-0.017544667502997185,0.05832049511382684,Buy,50.1445,51.07490964379245,49.21409035620755,Hold,50.12444444444444,50.1445,50.16605351092069,50.07342503934476,Sell,Hold,Buy
2021-03-08,51.64,51.63,51.64,61.20599365528461,Hold,0.15815067506013492,0.017594401009629237,0.1405562740505057,Buy,50.244,51.35905298434362,49.12894701565638,Sell,50.24666666666667,50.244,50.46084280873656,50.222622654645264,Buy,Hold,Hold
2021-03-09,50.86,50.85,50.86,54.551190277053124,Hold,0.18608651650833963,0.05129282410937132,0.13479369239896832,Buy,50.291,51.427585838562116,49.15441416143788,Hold,50.263333333333335,50.291,50.540674246989255,50.283325258964766,Sell,Hold,Buy
2021-03-10,51.44,51.44,51.44,58.191388969561295,Hold,0.252120733979055,0.09145840608330806,0.16066232789574691,Buy,50.378,51.58810830311262,49.16789169688738,Hold,50.404444444444444,50.378,50.72053939759141,50.39348475811098,Buy,Hold,Buy
2021-03-11,50.88,50.87,50.88,53.71771031684257,Hold,0.2563114088181777,0.124429006630282,0.1318824021878957,Buy,50.442,51.61364032562496,49.270359674375044,Hold,50.614444444444445,50.442,50.75243151807313,50.43981954305279,Hold,Hold,Buy
2021-03-12,50.36,50.35,50.36,49.88278628283502,Hold,0.21519229185374655,0.14258166367497493,0.07261062817877162,Buy,50.44500000000001,51.61541603039668,49.274583969603334,Hold,50.66555555555555,50.44500000000001,50.67394521445851,50.43221768180967,Hold,Hold,Buy
2021-03-15,51.03,51.03,51.03,54.399901761345575,Hold,0.23397141911119945,0.16085961476221983,0.07311180434897963,Buy,50.462,51.65701772724091,49.266982272759094,Hold,50.76888888888889,50.462,50.74515617156682,50.48914933116113,Hold,Hold,Buy
2021-03-16,51.22,51.21,51.22,55.62145066535333,Hold,0.26117476475038615,0.18092264475985312,0.08025211999053303,Buy,50.5095,51.74714589783187,49.271854102168135,Hold,50.906666666666666,50.5095,50.84012493725346,50.558754156764834,Hold,Hold,Buy
2021-03-17,51.24,51.25,51.24,55.755808322828436,Hold,0.2811070182881963,0.20095951946552176,0.08014749882267452,Buy,50.565000000000005,51.83023557199069,49.29976442800932,Hold,51.05111111111111,50.565000000000005,50.920099949802776,50.62363471326343,Hold,Hold,Buy
2021-03-18,50.57,50.56,50.57,50.2655902089459,Hold,0.24007266401397942,0.2087821483752133,0.031290515638766114,Buy,50.555,51.81656961549328,49.29343038450672,Hold,51.026666666666664,50.555,50.85007995984222,50.61852664533358,Hold,Hold,Buy
2021-03-19,50.81,50.71,50.81,52.08565222041595,Hold,0.22433266947988528,0.21189225259614772,0.012440416883737565,Buy,50.59,51.8383589227458,49.34164107725421,Hold,50.93444444444444,50.59,50.84206396787378,50.63676220292086,Hold,Hold,Buy
2021-03-22,51.0,50.99,51.0,53.53535471215979,Hold,0.2246009624291858,0.21443399456275536,0.010166967866430454,Buy,50.60850000000001,51.87024941210465,49.346750587895365,Hold,50.949999999999996,50.60850000000001,50.87365117429903,50.67135627883316,Hold,Hold,Buy
2021-03-23,51.39,51.38,51.39,56.44818544603342,Hold,0.2533627194415544,0.22221973953851518,0.031142979903039242,Buy,50.650999999999996,51.95943256970802,49.34256743029197,Hold,50.94444444444445,50.650999999999996,50.976920939439225,50.73979853799191,Hold,Hold,Buy
2021-03-24,51.52,51.51,51.52,57.406697039658646,Hold,0.283379905483244,0.23445177272746093,0.04892813275578306,Buy,50.691500000000005,52.05654135275674,49.32645864724327,Hold,51.01555555555555,50.691500000000005,51.08553675155139,50.814103439135536,Hold,Hold,Buy
2021-03-25,52.02,52.02,52.02,60.965102970625956,Hold,0.343554283088757,0.25627227479972015,0.08728200828903687,Buy,50.784,52.247426404744836,49.32057359525516,Hold,51.2,50.784,51.27242940124112,50.92895073064644,Hold,Hold,Buy
2021-03-26,53.04,53.03,53.04,67.01850312129513,Hold,0.4681518235706932,0.2986481845539148,0.1695036390167784,Buy,50.9865,52.523664511963936,49.44933548803606,Sell,51.42333333333333,50.9865,51.625943520992905,51.13000304201345,Hold,Hold,Hold
2021-03-29,53.85,53.85,53.85,70.88040477110728,Sell,0.6250513003178497,0.3639288077067018,0.26112249261114795,Buy,51.184,53.10138198703592,49.266618012964074,Sell,51.71555555555556,51.184,52.07075481679433,51.3890503713455,Hold,Hold,Sell
2021-03-30,53.15,53.16,53.15,63.91521713720635,Hold,0.6850146932072931,0.42814598480682003,0.2568687084004731,Buy,51.3365,53.37237069178855,49.300629308211455,Hold,51.92777777777778,51.3365,52.286603853435466,51.556759859788784,Hold,Hold,Buy
2021-03-31,52.71,52.72,52.71,59.92881040031665,Hold,0.689088409081279,0.48033446966171184,0.20875393941956716,Buy,51.473,53.49193249541732,49.454067504582675,Hold,52.16555555555556,51.473,52.37128308274838,51.66659225409461,Hold,Hold,Buy
2021-04-01,52.51,52.5,52.51,58.1533377434828,Hold,0.668472791500136,0.5179621340293967,0.15051065747073933,Buy,51.6015,53.53494279786887,49.66805720213113,Hold,52.354444444444454,51.6015,52.399026466198706,51.74691680132369,Hold,Hold,Buy
2021-04-05,52.81,52.8,52.81,60.064566523796884,Hold,0.6686346547456807,0.5480966381726535,0.1205380165730272,Buy,51.7025,53.66822606112039,49.73677393887961,Hold,52.55555555555556,51.7025,52.48122117295897,51.84816282024524,Hold,Hold,Buy
2021-04-06,53.19,53.19,53.19,62.406688257727744,Hold,0.6914550928469438,0.5767683291075116,0.11468676373943221,Buy,51.78000000000001,53.85455765735343,49.705442342646585,Hold,52.75555555555555,51.78000000000001,52.622976938367174,51.97595683736474,Hold,Hold,Buy
2021-04-07,53.28,53.28,53.28,62.960748338758556,Hold,0.7086340105291669,0.6031414653918428,0.10549254513732409,Buy,51.900999999999996,54.03117320768438,49.77082679231561,Hold,52.95111111111111,51.900999999999996,52.75438155069374,52.10015142428239,Hold,Hold,Buy
2021-04-08,53.12,53.13,53.12,61.23294782400329,Hold,0.7012541424963814,0.6227640008127505,0.07849014168363089,Buy,51.985,54.17041095737876,49.799589042621236,Hold,53.07333333333334,51.985,52.827505240555,52.19727986006502,Hold,Hold,Buy
2021-04-09,53.18,53.17,53.18,61.657876297202804,Hold,0.6922670191943894,0.6366646044890782,0.05560241470531113,Buy,52.1,54.28263963802395,49.91736036197605,Hold,53.08888888888889,52.1,52.898004192444006,52.290872254344535,Hold,Hold,Buy
2021-04-12,53.35,53.36,53.35,62.89873996264139,Hold,0.6908979964455995,0.6475112828803825,0.04338671356521695,Buy,52.2495,54.337888701468366,50.16111129853163,Hold,53.03333333333333,52.2495,52.988403353955206,52.39174156345458,Hold,Hold,Buy
2021-04-13,53.09,53.08,53.09,59.71567599214587,Hold,0.6612111780931755,0.6502512619229411,0.010959916170234396,Buy,52.3525,54.39022706193619,50.31477293806381,Hold,53.02666666666667,52.3525,53.00872268316417,52.458242366935096,Hold,Hold,Buy
2021-04-14,53.08,53.09,53.08,59.590766991984395,Hold,0.6296193839071691,0.6461248863197867,-0.016505502412617612,Sell,52.4455,54.434802707774175,50.45619729222583,Hold,53.06777777777778,52.4455,53.022978146531344,52.51745737960795,Hold,Hold,Sell
2021-04-15,53.33,53.34,53.33,61.74512022394693,Hold,0.6176358484747411,0.6404270787507776,-0.022791230276036578,Sell,52.55,54.491675890347736,50.60832410965226,Hold,53.15888888888889,52.55,53.08438251722508,52.59484239107386,Hold,Hold,Sell
2021-04-16,53.68,53.68,53.68,64.5912798500438,Hold,0.6291286814154375,0.6381673992837096,-0.00903871786827204,Sell,52.70550000000001,54.46952022902827,50.941479770971746,Hold,53.25555555555556,52.70550000000001,53.20350601378007,52.698190734781114,Hold,Hold,Sell
2021-04-19,54.0,54.0,54.0,67.00811049310235,Hold,0.6564905456121011,0.6418320285493879,0.01465851706271315,Buy,52.864999999999995,54.47777139698944,51.25222860301055,Hold,53.345555555555556,52.864999999999995,53.36280481102406,52.82217256956386,Hold,Hold,Buy
2021-04-20,54.17,54.17,54.17,68.24802120385519,Hold,0.6840077834230271,0.6502671795241158,0.033740603898911314,Buy,53.0235,54.48004638388931,51.56695361611069,Hold,53.44444444444444,53.0235,53.52424384881925,52.950537086748255,Hold,Hold,Buy
2021-04-21,54.61,54.61,54.61,71.25878562335276,Sell,0.7328716274808897,0.6667880691154707,0.06608355836541902,Buy,53.1845,54.59181135970613,51.77718864029387,Sell,53.61,53.1845,53.74139507905541,53.10858117372461,Hold,Hold,Sell
2021-04-22,54.44,54.44,54.44,68.55407873954692,Hold,0.7492421990079237,0.6832788950939614,0.06596330391396221,Buy,53.330499999999994,54.61086960124393,52.05013039875606,Hold,53.75,53.330499999999994,53.88111606324433,53.23538296670322,Hold,Hold,Buy
2021-04-23,54.47,54.46,54.47,68.77928561357574,Hold,0.7559229351159118,0.6978077030983516,0.05811523201756019,Buy,53.452999999999996,54.67282052174214,52.23317947825785,Hold,53.87444444444444,53.452999999999996,53.99889285059546,53.35296554130291,Hold,Hold,Buy
2021-04-26,53.66,53.66,53.66,56.92514865227073,Hold,0.6879272390738365,0.6958316102934486,-0.007904371219612183,Sell,53.484,54.69107388689392,52.276926113106086,Hold,53.937777777777775,53.484,53.93111428047637,53.38220691832168,Hold,Hold,Sell
2021-04-27,53.58,53.57,53.58,55.90040117876437,Hold,0.6204328648064177,0.6807518611960425,-0.06031899638962479,Sell,53.4705,54.66632563418274,52.27467436581726,Hold,53.99333333333333,53.4705,53.8608914243811,53.40104435467199,Hold,Hold,Sell
2021-04-28,53.59,53.59,53.59,56.00700944112624,Hold,0.5612799178469672,0.6568574725262275,-0.09557755467926032,Sell,53.49249999999999,54.6796571527238,52.30534284727619,Hold,54.022222222222226,53.49249999999999,53.806713139504886,53.419040130417514,Hold,Hold,Sell
2021-04-29,54.26,54.25,54.26,62.54091530808525,Hold,0.5619859574901653,0.6378831695190151,-0.0758972120288498,Sell,53.57000000000001,54.744375533948585,52.39562446605143,Hold,54.08666666666667,53.57000000000001,53.89737051160391,53.49913154656823,Hold,Hold,Sell
2021-04-30,53.98,53.98,53.98,58.62240552566487,Hold,0.5337985417406585,0.6170662439633439,-0.08326770222268531,Sell,53.6435,54.71832728110647,52.56867271889354,Hold,54.08444444444444,53.6435,53.91389640928313,53.54492854213316,Hold,Hold,Sell
2021-05-03,54.48,54.49,54.48,63.07189680055584,Hold,0.5455172497233391,0.602756445115343,-0.05723919539200384,Sell,53.727,54.788579756281926,52.66542024371807,Hold,54.11888888888889,53.727,54.02711712742651,53.6339829666919,Hold,Hold,Sell
2021-05-04,54.14,54.15,54.14,58.467691667936975,Hold,0.5213593457243135,0.5864770252371372,-0.06511767951282366,Sell,53.7745,54.81979975554748,52.72920024445253,Hold,54.06666666666666,53.7745,54.04969370194121,53.68217506510219,Hold,Hold,Sell
2021-05-05,54.0,54.0,54.0,56.63439462767703,Hold,0.48532270474816386,0.5662461611393426,-0.0809234563911787,Sell,53.810500000000005,54.833446723930564,52.787553276069445,Hold,54.01777777777777,53.810500000000005,54.03975496155297,53.71244410652103,Hold,Hold,Sell
2021-05-06,54.54,54.54,54.54,61.631740367666985,Hold,0.49463504922840684,0.5519239387571555,-0.057288889528748665,Sell,53.8815,54.899760126004566,52.86323987399544,Hold,54.025555555555556,53.8815,54.13980396924238,53.791258953519026,Hold,Hold,Sell
2021-05-07,54.51,54.5,54.51,61.20972661730671,Hold,0.49390101656502594,0.5403193543187297,-0.04641833775370374,Sell,53.948,54.94689623295458,52.94910376704542,Hold,54.12,53.948,54.213843175393905,53.859710481755315,Hold,Hold,Sell
2021-05-10,54.91,54.9,54.91,64.68220223863133,Hold,0.5196062500445464,0.536176733463893,-0.016570483419346638,Sell,54.025999999999996,55.07085506423786,52.98114493576213,Hold,54.26777777777777,54.025999999999996,54.35307454031513,53.95973805492148,Hold,Hold,Sell
2021-05-11,54.32,54.31,54.32,56.62959488207211,Hold,0.48675871217186284,0.5262931292054871,-0.03953441703362426,Sell,54.0875,55.04120468782497,53.133795312175025,Hold,54.34888888888889,54.0875,54.346459632252106,53.994048716357526,Hold,Hold,Sell
2021-05-12,54.04,54.04,54.04,53.24196097280322,Hold,0.4331401715346175,0.5076625376713132,-0.07452236613669572,Sell,54.1355,54.96413171935197,53.30686828064803,Hold,54.32444444444444,54.1355,54.28516770580169,53.99842502908538,Hold,Hold,Sell
2021-05-13,54.51,54.5,54.51,57.804851470862566,Hold,0.4236881505620218,0.49086766024945494,-0.06717950968743314,Sell,54.194500000000005,54.94610109800795,53.44289890199206,Hold,54.38333333333333,54.194500000000005,54.33013416464136,54.04714645488678,Hold,Hold,Sell
2021-05-14,54.73,54.7,54.73,59.78319118903339,Hold,0.4290042235827798,0.4784949729161199,-0.049490749333340134,Sell,54.247,54.993954518449435,53.500045481550565,Hold,54.41111111111111,54.247,54.410107331713085,54.112180125849946,Hold,Hold,Sell
2021-05-17,54.64,54.64,54.64,58.573310260306265,Hold,0.42110081385737175,0.46701614110437034,-0.045915327246998594,Sell,54.278999999999996,55.03616646296045,53.52183353703954,Hold,54.46666666666667,54.278999999999996,54.45608586537047,54.16244868529281,Hold,Hold,Sell
2021-05-18,54.34,54.33,54.34,54.60624555885174,Hold,0.3861781901254062,0.45084855090857756,-0.06467036078317134,Sell,54.2875,55.04332997252616,53.531670027473844,Hold,54.504444444444445,54.2875,54.43286869229638,54.17935833431254,Hold,Hold,Sell
2021-05-19,54.17,54.16,54.17,52.43886512163836,Hold,0.34085501551916053,0.4288498438306942,-0.08799482831153366,Sell,54.265499999999996,55.00728944380992,53.523710556190075,Hold,54.46333333333333,54.265499999999996,54.38029495383711,54.17846706437801,Hold,Hold,Sell
2021-05-20,54.65,54.66,54.65,57.56083122307449,Hold,0.33975161643427754,0.4110301983514109,-0.07127858191713338,Sell,54.275999999999996,55.033958476852156,53.518041523147836,Hold,54.47888888888889,54.275999999999996,54.43423596306969,54.22337496300867,Hold,Hold,Sell
2021-05-21,54.62,54.62,54.62,57.14660307079418,Hold,0.33262215428590025,0.3953485895383088,-0.06272643525240856,Sell,54.28349999999999,55.05243022063837,53.51456977936161,Hold,54.44666666666667,54.28349999999999,54.471388770455754,54.26114877605547,Hold,Hold,Sell
2021-05-24,54.8,54.79,54.8,59.05072479412486,Hold,0.3376048018416071,0.3837998319989685,-0.04619503015736137,Sell,54.340500000000006,55.08339547327402,53.597604526725995,Hold,54.5,54.340500000000006,54.537111016364605,54.312467940240666,Hold,Hold,Sell
2021-05-25,54.79,54.78,54.79,58.89416008877674,Hold,0.3368635165722438,0.3744125689136236,-0.03754905234137984,Sell,54.400999999999996,55.07720924821311,53.724790751786884,Hold,54.583333333333336,54.400999999999996,54.58768881309169,54.35794718402727,Hold,Hold,Sell
2021-05-26,55.03,55.02,55.03,61.5303846470395,Hold,0.3515891361865826,0.3698478823682154,-0.018258746181632812,Sell,54.473,55.08964969156387,53.85635030843613,Hold,54.64111111111111,54.473,54.67615105047335,54.421952214119905,Hold,Hold,Sell
2021-05-27,55.49,55.32,55.49,66.0275331767268,Hold,0.395814745443559,0.37504125498328417,0.020773490460274824,Buy,54.5345,55.29115399170194,53.77784600829806,Sell,54.72555555555555,54.5345,54.838920840378684,54.52367105087039,Hold,Hold,Hold
2021-05-28,55.29,55.29,55.29,62.60098081626089,Hold,0.40999931400165934,0.38203286678695925,0.027966447214700096,Buy,54.6,55.38095757685211,53.81904242314789,Hold,54.79777777777778,54.6,54.92913667230295,54.59665476031131,Hold,Hold,Buy
2021-06-01,55.28,55.27,55.28,62.426536738432674,Hold,0.4156425023135455,0.3887547938922765,0.026887708421268974,Buy,54.64,55.47514889942522,53.80485110057478,Hold,54.90222222222222,54.64,54.99930933784236,54.661735259329284,Hold,Hold,Buy
2021-06-02,55.5,55.49,55.5,64.75354487369938,Hold,0.43287699455432005,0.39757923402468526,0.03529776052963479,Buy,54.70799999999999,55.591786113682204,53.82421388631778,Hold,55.050000000000004,54.70799999999999,55.099447470273894,54.741569996536015,Hold,Hold,Buy
2021-06-03,55.64,55.63,55.64,66.18860406321058,Hold,0.45261482187055435,0.40858635159385914,0.04402847027669521,Buy,54.79,55.70110112674642,53.878898873253576,Hold,55.16,54.79,55.20755797621912,54.82713475877068,Hold,Hold,Buy
2021-06-04,56.24,56.25,56.24,71.53720101997725,Sell,0.5107841757864549,0.4290259164323783,0.08175825935407655,Buy,54.875,55.98367393526573,53.76632606473427,Sell,55.34,54.875,55.41404638097531,54.96169335317347,Hold,Hold,Sell
2021-06-07,56.04,56.04,56.04,67.69318533865619,Hold,0.5345831376774157,0.4501373606813858,0.0844457769960299,Buy,54.951499999999996,56.16071505640326,53.74228494359673,Hold,55.47777777777778,54.951499999999996,55.53923710478025,55.06438922429981,Hold,Hold,Buy
2021-06-08,55.65,55.65,55.65,60.82908269933479,Hold,0.5160258213506523,0.46331505281523916,0.05271076853541318,Buy,54.9885,56.23701532882724,53.73998467117276,Hold,55.57333333333334,54.9885,55.5613896838242,55.120161679128394,Hold,Hold,Buy
2021-06-09,55.48,55.48,55.48,58.06517488032397,Hold,0.48204472370032647,0.4670609869922566,0.01498373670806985,Buy,55.046499999999995,56.27181671523422,53.821183284765766,Hold,55.62333333333333,55.046499999999995,55.545111747059366,55.15443199540188,Hold,Hold,Buy
2021-06-10,55.91,55.9,55.91,62.683811389239146,Hold,0.48422996373269456,0.47049478234034425,0.013735181392350304,Buy,55.14,56.32671594614843,53.95328405385157,Hold,55.67,55.14,55.618089397647495,55.226390852982654,Hold,Hold,Buy
2021-06-11,56.16,56.16,56.16,65.09111652836732,Hold,0.5003667761371702,0.4764691810997095,0.023897595037460695,Buy,55.222500000000004,56.45339825993731,53.9916017400627,Hold,55.766666666666666,55.222500000000004,55.726471518118,55.31530600984144,Hold,Hold,Buy
2021-06-14,55.55,55.54,55.55,55.65649977301167,Hold,0.45864642373454956,0.47290462962667756,-0.014258205892128006,Sell,55.2635,56.479866894096325,54.047133105903676,Hold,55.79666666666667,55.2635,55.6911772144944,55.33765781842797,Hold,Hold,Sell
2021-06-15,55.41,55.41,55.41,53.73156971372349,Hold,0.4095647069093076,0.46023664508320355,-0.05067193817389598,Sell,55.302,56.48351731172068,54.12048268827932,Hold,55.78666666666666,55.302,55.63494177159553,55.34454755000626,Hold,Hold,Sell
2021-06-16,54.67,54.66,54.67,44.893270897037404,Hold,0.30741162726664584,0.429671641519892,-0.12226001425324617,Sell,55.31849999999999,56.45167950452459,54.185320495475395,Hold,55.678888888888885,55.31849999999999,55.44195341727642,55.28030492619614,Hold,Hold,Sell
2021-06-17,54.95,54.94,54.95,48.35489056278529,Hold,0.2462100790877244,0.3929793290334585,-0.1467692499457341,Sell,55.3575,56.37169140724386,54.343308592756145,Hold,55.53555555555555,55.3575,55.343562733821145,55.24884731417746,Hold,Hold,Sell
2021-06-18,53.77,53.73,53.77,37.62760289773272,Hold,0.10132328118016432,0.33464811946279965,-0.23332483828263534,Sell,55.3135,56.515835884413455,54.11116411558654,Buy,55.28333333333333,55.3135,55.02885018705692,55.108004712827224,Sell,Sell,Hold
2021-06-21,54.36,54.35,54.36,44.28324588004991,Hold,0.03371882947276106,0.27446226146479197,-0.2407434319920309,Sell,55.3005,56.53947198473101,54.06152801526899,Hold,55.14,55.3005,54.89508014964554,55.036766168748436,Hold,Hold,Sell
2021-06-22,54.56,54.56,54.56,46.372298749960144,Hold,-0.0036774655056674987,0.21883431607070009,-0.22251178157636758,Sell,55.2885,56.55228337584158,54.024716624158415,Hold,55.037777777777784,55.2885,54.82806411971643,54.99135986696287,Hold,Hold,Sell
2021-06-23,54.12,54.12,54.12,42.589017653144985,Hold,-0.06803436367389537,0.16146058012178102,-0.2294949437956764,Sell,55.254999999999995,56.606871996432254,53.90312800356774,Hold,54.83888888888888,55.254999999999995,54.686451295773146,54.9083732129664,Hold,Hold,Sell
2021-06-24,54.39,54.38,54.39,45.525959489965636,Hold,-0.09614265296610114,0.1099399335042046,-0.20608258647030575,Sell,55.223,56.62660588260562,53.81939411739438,Hold,54.64222222222222,55.223,54.62716103661852,54.85900433554103,Hold,Hold,Sell
2021-06-25,54.32,54.31,54.32,44.88486906625237,Hold,-0.12265321975667831,0.06342130285202802,-0.18607452260870633,Sell,55.1645,56.617894936727836,53.71110506327216,Hold,54.50555555555556,55.1645,54.56572882929481,54.80767058929903,Hold,Hold,Sell
2021-06-28,54.26,54.26,54.26,44.30891324237185,Hold,-0.14681217413953362,0.02137460745371569,-0.16818678159324932,Sell,55.113,56.61968824701232,53.60631175298768,Hold,54.37777777777777,55.113,54.50458306343586,54.75551148555626,Hold,Hold,Sell
2021-06-29,53.86,53.86,53.86,40.57124326447011,Hold,-0.19597588855186387,-0.022095491747400227,-0.17388039680446365,Sell,55.041999999999994,56.64622599799167,53.43777400200832,Hold,54.287777777777784,55.041999999999994,54.37566645074869,54.67022467740805,Hold,Hold,Sell
2021-06-30,54.11,54.1,54.11,43.764161029728804,Hold,-0.21231810481733504,-0.06014001436138719,-0.15217809045594785,Sell,54.972500000000004,56.613204277533455,53.33179572246655,Hold,54.19444444444444,54.972500000000004,54.32253316059896,54.61686994622634,Hold,Hold,Sell
2021-07-01,53.96,53.96,53.96,42.29582804804794,Hold,-0.23466806793339146,-0.09504562507578805,-0.1396224428576034,Sell,54.8885,56.55709884491866,53.21990115508134,Hold,54.215555555555554,54.8885,54.25002652847917,54.55431090372859,Hold,Hold,Sell
2021-07-02,54.18,54.18,54.18,45.19987479217303,Hold,-0.2319545852700955,-0.12242741711464955,-0.10952716815544594,Sell,54.78549999999999,56.35415983699819,53.21684016300179,Hold,54.19555555555556,54.78549999999999,54.236021222783336,54.518662246230626,Hold,Hold,Sell
2021-07-06,53.88,53.86,53.88,42.089228627697516,Hold,-0.2511169041490433,-0.1481653145215283,-0.102951589627515,Sell,54.677499999999995,56.17845934234377,53.17654065765622,Hold,54.12,54.677499999999995,54.164816978226675,54.45783727039914,Hold,Hold,Sell
2021-07-07,54.32,54.32,54.32,47.76695938744442,Hold,-0.2281686707448074,-0.16416598576618413,-0.06400268497862327,Sell,54.611000000000004,56.04698709860815,53.17501290139186,Hold,54.14222222222222,54.611000000000004,54.19585358258135,54.4447099113135,Hold,Hold,Sell
2021-07-08,54.13,54.13,54.13,45.684071681411965,Hold,-0.22274576798371726,-0.17588194220969078,-0.04686382577402648,Sell,54.54350000000001,55.933680223076195,53.15331977692382,Hold,54.11333333333333,54.54350000000001,54.182682866065086,54.41473753880746,Hold,Hold,Sell
2021-07-09,54.46,54.45,54.46,49.78006664419351,Hold,-0.18963385535911925,-0.17863232483957647,-0.01100153051954278,Sell,54.471000000000004,55.70340287329502,53.23859712670499,Hold,54.12888888888889,54.471000000000004,54.23814629285207,54.41904824939723,Hold,Hold,Sell
